obs: 0 class 0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.5598665 0.6454631 0.61792606 0.63727885 0.66473854 0.37424028 0.39541316 0.116522595 0.588396 0.19534656 0.5716104 0.5543144 0.2139879 0.5661366 
0.55964166 0.6449275 0.6173779 0.63799655 0.6643505 0.37370217 0.39537957 0.11709071 0.588072 0.19603455 0.57154155 0.55508053 0.21360976 0.5660956 
0.5589695 0.64331985 0.6157066 0.6401414 0.6631576 0.37203047 0.39535883 0.118879795 0.5871437 0.19815014 0.57137334 0.5573426 0.21246889 0.56583005 
0.5578142 0.64059883 0.6130055 0.6437112 0.6611604 0.36930683 0.3951202 0.12174025 0.58546853 0.20158675 0.57093805 0.561217 0.21054743 0.5656335 
0.5563063 0.6370494 0.6095216 0.6482688 0.65853375 0.36563766 0.3949611 0.12560733 0.5833691 0.20611042 0.5704331 0.5661437 0.20813178 0.56516284 
0.5544572 0.6327678 0.60560834 0.6535922 0.6554557 0.36136743 0.39447045 0.1299802 0.5806843 0.21128489 0.56960386 0.57209283 0.20536986 0.5650734 
0.55215657 0.62757176 0.60144114 0.6595067 0.65178186 0.3561515 0.39373606 0.13515429 0.5773786 0.21719925 0.56835246 0.5790123 0.20245034 0.56517655 
0.54975855 0.62220323 0.5972749 0.66545 0.64792085 0.35070416 0.39296547 0.14055346 0.5739706 0.22325593 0.5669639 0.5860638 0.19946653 0.56514835 
0.54705864 0.61634916 0.5934434 0.6714714 0.64383626 0.34511536 0.39137128 0.14579147 0.56987876 0.22919017 0.564837 0.59376574 0.19647646 0.5661191 
0.5443853 0.6106947 0.5904249 0.676557 0.63990057 0.33951765 0.38987577 0.15090665 0.5659874 0.23458767 0.5625787 0.60071146 0.19414341 0.5669513 
0.54144627 0.6047516 0.5885845 0.6808129 0.6360308 0.33383468 0.38763776 0.15560645 0.56159043 0.23926039 0.55951715 0.60756505 0.19262211 0.5689479 
0.538714 0.59941816 0.5877732 0.6840202 0.63269246 0.32901734 0.38493732 0.15922001 0.55730826 0.24273719 0.5561541 0.61360204 0.19166142 0.5716766 
0.53607845 0.5945543 0.58838266 0.68561584 0.6296554 0.32445866 0.38219264 0.16235456 0.5533271 0.24511895 0.55245894 0.61836517 0.1916701 0.5743381 
0.5332155 0.58980286 0.5902363 0.6862988 0.6269858 0.3206008 0.37844536 0.16440234 0.5489559 0.24641156 0.5478052 0.62297463 0.1923315 0.57847553 
0.529457 0.58559483 0.5930475 0.68555766 0.6249186 0.31747243 0.3756977 0.16641246 0.5457746 0.24766749 0.54257756 0.6266304 0.19416161 0.58129716 
0.52459186 0.58141017 0.5962933 0.6845293 0.6234061 0.31532866 0.37291023 0.1678889 0.54289573 0.24908057 0.5363268 0.630755 0.19659579 0.5845389 
0.51846683 0.57707834 0.600558 0.682395 0.6222158 0.31336418 0.37070662 0.16962186 0.5406141 0.2507538 0.5290566 0.6346633 0.20032074 0.58717585 
0.5118811 0.5734978 0.60509604 0.67947656 0.62155634 0.31235653 0.3693724 0.17114726 0.53945607 0.25245216 0.5216292 0.63782066 0.20443478 0.5884898 
0.5046883 0.56981206 0.60976326 0.6766805 0.62123644 0.3119588 0.36774063 0.17219932 0.53822404 0.2542235 0.5135886 0.6415567 0.20879553 0.5905911 
0.4975474 0.56671315 0.6148102 0.67289346 0.6212692 0.31156734 0.36738735 0.17361757 0.5380821 0.255949 0.5061198 0.64395404 0.21394366 0.59110427 
0.490371 0.5633462 0.6201075 0.66899586 0.62150675 0.3107613 0.36723152 0.17516564 0.5378607 0.25765753 0.49889478 0.64625156 0.21985032 0.5921613 
0.484073 0.5604683 0.6247009 0.6656771 0.62197995 0.3102842 0.36713964 0.17628542 0.53772783 0.25910854 0.49269122 0.64829654 0.22520766 0.5934491 
0.47852656 0.55801845 0.6293385 0.6617539 0.6224239 0.30915147 0.36811554 0.17803216 0.53826237 0.26041508 0.4876434 0.6489671 0.23090345 0.5933011 
0.47396615 0.5554809 0.6332843 0.6587864 0.6229342 0.30770478 0.3687103 0.17947619 0.5382086 0.26146656 0.48366922 0.6498577 0.23622896 0.5944623 
0.4708292 0.55342025 0.6369789 0.655448 0.62328815 0.305172 0.3704551 0.18169849 0.5387014 0.26224047 0.48158902 0.6490877 0.24168357 0.59418887 
0.46892813 0.5511516 0.64032215 0.65254295 0.6236334 0.30145276 0.3724605 0.18425897 0.5388093 0.26273823 0.48113817 0.6477883 0.2474763 0.5946689 
0.46847844 0.5492749 0.642817 0.6504514 0.6239353 0.29864 0.37422737 0.18669178 0.53801763 0.26237673 0.48170987 0.6463813 0.25265855 0.59602636 
0.46937442 0.5479156 0.64563423 0.6473568 0.6239676 0.29668415 0.3771475 0.19049819 0.5366437 0.26071915 0.48311672 0.64332384 0.25880688 0.59633315 
0.47131482 0.54656756 0.64794534 0.64497083 0.62415844 0.29650846 0.37987778 0.19434637 0.533541 0.25780174 0.4849225 0.6404478 0.26539913 0.5985583 
