obs: 0 class 0
0.0 0.4599937 0.45859605 0.45630178 0.45320117 0.44923648 0.44503483 0.4402707 0.43527627 0.4301749 0.4248168 0.42013273 0.41549966 0.4111825 0.4064128 0.40082812 0.39555326 0.38972273 0.38393018 0.3779353 0.37167168 0.36637345 0.36100733 0.35639 0.3519451 0.3477443 0.3449542 0.34263924 0.34151632 0.34062892 0.33984694 0.3399103 0.33961195 0.33941308 0.3382575 0.3360113 0.33361837 0.3297749 0.3254479 0.3208661 0.31638926 0.31307685 0.30958557 0.3068785 0.30396068 0.30112 0.29909793 0.2966737 0.29485437 0.29252908 0.29020846 0.28849956 0.28621498 0.2846421 0.2825008 0.28062385 0.27948928 0.2780189 0.27772653 0.27705872 0.27703613 0.27789235 0.27865294 0.28059334 0.28125608 0.28187922 0.28148064 0.28039068 0.27952397 0.27747276 0.27514777 0.2729098 0.2700494 0.26761106 0.2645889 0.26138344 0.25931588 0.25801674 0.25820008 0.25892282 0.26024556 0.2624222 0.26465908 0.26726434 0.26925626 0.2706954 0.27177513 0.27189434 0.27159244 0.2711582 0.27102327 0.2713027 0.2716754 0.27240932 0.27303928 0.2736237 0.27440938 0.27498406 0.2754971 0.2757669 
0.0 0.6120818 0.60946375 0.60521734 0.59960437 0.59298265 0.5860266 0.57852644 0.571237 0.56456316 0.55897415 0.5549073 0.5520497 0.5509135 0.5512777 0.5532962 0.5566091 0.5608606 0.56611353 0.5716644 0.57762754 0.5832702 0.58818483 0.5926129 0.5956465 0.5978909 0.59883666 0.5978836 0.5959232 0.59234613 0.5879846 0.58320236 0.5772768 0.5713984 0.5652403 0.5597748 0.5546153 0.549823 0.54602927 0.5423314 0.5389589 0.53646535 0.5337383 0.53165996 0.52942437 0.52739125 0.5257941 0.52374065 0.5221513 0.5199295 0.5175543 0.5155539 0.51258355 0.5099992 0.50658286 0.50333554 0.5007718 0.49780276 0.49606106 0.4942365 0.49356052 0.49406567 0.49487475 0.49745202 0.50067276 0.50566876 0.5117475 0.518261 0.5259663 0.53316873 0.5399931 0.54733217 0.55286556 0.55772 0.5606291 0.5623174 0.56328505 0.563827 0.56473476 0.56523716 0.565981 0.56673247 0.5670715 0.5675933 0.5677503 0.5680128 0.5682196 0.5680518 0.5679739 0.56782126 0.5677912 0.56818104 0.568361 0.5687108 0.5690215 0.5694439 0.5698104 0.57008976 0.57033855 0.57047874 
0.0 0.4755288 0.47181618 0.46556416 0.45746017 0.44736093 0.43646207 0.42476508 0.41229188 0.40065625 0.38917023 0.37923986 0.37089464 0.36339915 0.35809904 0.35350582 0.350405 0.3490034 0.3478207 0.34822702 0.3485755 0.3491286 0.35037002 0.35074824 0.3514708 0.35140556 0.35100958 0.3514673 0.3517251 0.3528678 0.3543648 0.35587227 0.3585784 0.36157027 0.36568454 0.37034583 0.37565318 0.38209093 0.38873863 0.39538833 0.4016691 0.40644667 0.41142884 0.41541946 0.4194715 0.4231891 0.42608857 0.42945394 0.43204233 0.4353403 0.43870062 0.44153237 0.44587144 0.44982305 0.455038 0.46004194 0.46411481 0.46872887 0.47152448 0.47428057 0.4751553 0.4742071 0.47257683 0.46847042 0.46521643 0.46126238 0.45748806 0.45454416 0.45083556 0.448238 0.44577485 0.44217175 0.4400863 0.4374532 0.4357225 0.4335973 0.43161517 0.4303516 0.4287237 0.42776164 0.42648858 0.42535958 0.42486823 0.42418948 0.42400363 0.42361373 0.42333165 0.42353418 0.4235738 0.42345828 0.4229558 0.4216221 0.4204391 0.41893423 0.4174084 0.41575387 0.414275 0.4130448 0.41206515 0.4114649 
0.0 0.30945018 0.30873802 0.30750108 0.30609167 0.30458763 0.30289578 0.30160066 0.3003189 0.29998258 0.30044103 0.30118778 0.303365 0.30588445 0.310015 0.31514266 0.32014573 0.32670227 0.33287707 0.34023714 0.3477592 0.353997 0.36109352 0.36662015 0.37269044 0.37815338 0.38138467 0.3846106 0.3852202 0.38620815 0.38620055 0.3844142 0.38357547 0.38085964 0.380042 0.37971717 0.37797478 0.3788842 0.3787069 0.3812844 0.38436714 0.3868175 0.3917238 0.3953169 0.40143004 0.4078783 0.41280308 0.4198206 0.42506707 0.43214968 0.4391455 0.44466868 0.4525036 0.45926848 0.46817255 0.4776016 0.4855685 0.49554795 0.50433046 0.5146221 0.5250326 0.5335608 0.543568 0.5520988 0.5617899 0.5697615 0.57909864 0.58804667 0.595349 0.6032798 0.61051625 0.6154425 0.6210885 0.6246026 0.6283679 0.63075536 0.6307332 0.6297987 0.62562525 0.620939 0.61424977 0.60625464 0.5984425 0.58922285 0.581387 0.5734814 0.5664234 0.56118095 0.55609715 0.5522337 0.5484304 0.5437583 0.5403701 0.53657866 0.53380084 0.5312158 0.5287542 0.5271502 0.52574515 0.52505034 
0.0 0.82880586 0.8254851 0.81992257 0.8124924 0.80279905 0.7923939 0.78064746 0.7678786 0.754887 0.740776 0.7279947 0.71530575 0.7028607 0.6906609 0.67728853 0.6654818 0.6535834 0.6419211 0.6306441 0.6185875 0.6084764 0.59844214 0.589183 0.58017415 0.5707776 0.5635139 0.5566615 0.55130756 0.54618675 0.5411715 0.5380213 0.5349474 0.53320897 0.53097993 0.52823246 0.5273747 0.5256281 0.524858 0.5232357 0.52152526 0.52071166 0.5192648 0.5187011 0.5171079 0.5151288 0.5141739 0.512196 0.5107991 0.50843084 0.5058764 0.5042433 0.502663 0.5023462 0.50198543 0.50225407 0.5032909 0.5039602 0.50520426 0.5058452 0.5066351 0.5074348 0.5073265 0.5072597 0.50591975 0.5044732 0.502285 0.4991586 0.49631593 0.4931611 0.49059537 0.48982474 0.48882008 0.4894854 0.49107426 0.4949531 0.49942592 0.5038168 0.5088805 0.5137582 0.5193911 0.52453005 0.52914345 0.5335723 0.53725696 0.54079473 0.5433073 0.544773 0.54570997 0.54735374 0.54989886 0.55385256 0.5579779 0.56257623 0.5673448 0.5721172 0.5763848 0.5800182 0.5827962 0.5845454 
0.0 0.2976388 0.2976604 0.29771048 0.2978254 0.29813632 0.2984805 0.29902065 0.2997589 0.30077845 0.30227205 0.3038293 0.30578417 0.3078036 0.30870715 0.3085193 0.30697477 0.30451953 0.30133557 0.29797885 0.29495385 0.29213637 0.29006177 0.2888633 0.28909436 0.2909426 0.29358777 0.29751036 0.30208975 0.30767512 0.313841 0.3196273 0.32568556 0.33086187 0.3356348 0.33940864 0.3414353 0.34248665 0.34159148 0.33951518 0.33586496 0.33085993 0.32501006 0.31812468 0.3114886 0.3053858 0.29926592 0.29460198 0.2909983 0.2894026 0.28961754 0.29073182 0.2926425 0.29477397 0.29755795 0.3006421 0.30357948 0.30693528 0.31007034 0.3132292 0.31608903 0.31830567 0.32039165 0.32195845 0.32398555 0.32609752 0.32870877 0.33158678 0.33436894 0.33720163 0.33971584 0.3415115 0.3431759 0.3440174 0.3443156 0.343599 0.3419868 0.3394945 0.3357547 0.33138302 0.32598945 0.32037726 0.31456867 0.30843738 0.30278933 0.29718456 0.29243723 0.2884717 0.28513324 0.28365907 0.28368166 0.28489408 0.28773448 0.29129496 0.29562703 0.2998349 0.3040355 0.30782446 0.31068653 0.31254292 
0.0 0.57222176 0.57303923 0.5742593 0.57589674 0.57763255 0.5793424 0.5810079 0.58211523 0.58284366 0.5826972 0.58182514 0.5801522 0.5773129 0.5736099 0.56874084 0.5633122 0.5572225 0.550644 0.54428786 0.5382096 0.5329996 0.5286158 0.5253475 0.52357763 0.52337164 0.5240395 0.5250673 0.5264571 0.52813995 0.53030187 0.5325517 0.5350955 0.53801733 0.5410216 0.54425234 0.54773855 0.55116034 0.5548646 0.55881906 0.56342095 0.5679689 0.57276994 0.57770383 0.58234763 0.5866196 0.5905233 0.5937217 0.59617907 0.5977614 0.59844387 0.59816873 0.5971024 0.5950895 0.59240913 0.5886675 0.5845316 0.57984835 0.5744307 0.5688351 0.56230205 0.55607355 0.5497221 0.54306483 0.5370796 0.53148144 0.5256429 0.5209965 0.51647294 0.51243544 0.5084514 0.5037776 0.49985683 0.49568444 0.4914168 0.4862169 0.4815622 0.476934 0.47237736 0.46789706 0.46303728 0.4590016 0.45525873 0.45203343 0.44914117 0.4463807 0.44456726 0.4433088 0.4426431 0.44135824 0.43955368 0.4369805 0.4342379 0.43136472 0.4282469 0.4251006 0.4224352 0.4200855 0.41834134 0.41720274 
0.0 0.5967976 0.5968337 0.59697133 0.5971304 0.5975375 0.5980594 0.59871215 0.5997747 0.6009791 0.6027522 0.6047174 0.6069355 0.60970765 0.6126479 0.61621946 0.6198202 0.62352014 0.627495 0.6311938 0.6349972 0.6383103 0.6411543 0.64369184 0.6454949 0.6469166 0.6485918 0.65141964 0.6556474 0.66069055 0.6667777 0.67310154 0.67958987 0.686243 0.69218946 0.69751394 0.7021743 0.7054277 0.7077381 0.70799214 0.70675874 0.7041 0.69980717 0.6948725 0.68906677 0.6834133 0.67797494 0.67288923 0.6690158 0.66609883 0.66455746 0.66447484 0.6653312 0.6675204 0.6703794 0.6740625 0.67825717 0.6826242 0.6873365 0.69148934 0.6953395 0.6985512 0.7008482 0.7028258 0.7050759 0.70822513 0.712023 0.7161281 0.72078687 0.72515684 0.72919637 0.7331734 0.73620635 0.73859537 0.73978066 0.7399197 0.73869073 0.7354264 0.7303534 0.72369057 0.7154432 0.70667875 0.69696736 0.68661845 0.6765618 0.66639787 0.6574542 0.64919454 0.6414889 0.6348296 0.6287578 0.6230001 0.618329 0.6139995 0.6106923 0.6079382 0.60558534 0.60400236 0.60276604 0.60211545 
0.0 0.7714491 0.77013713 0.7679738 0.7648479 0.76033604 0.75555205 0.7495722 0.7428601 0.73503447 0.72547644 0.71638876 0.7059348 0.69519114 0.68366414 0.6708275 0.65962696 0.647465 0.63594216 0.62366855 0.6102943 0.5990808 0.586863 0.5758239 0.5638321 0.55100155 0.53992075 0.5263057 0.5129734 0.4973703 0.4802476 0.46535215 0.44883078 0.43423185 0.41871926 0.40346467 0.3917301 0.37966913 0.37064084 0.36045521 0.35016748 0.3425382 0.33358487 0.32676774 0.3184521 0.3100571 0.30406678 0.2964291 0.29073533 0.28333405 0.276024 0.27088675 0.26449135 0.26046002 0.25513437 0.25058624 0.2480548 0.24420063 0.24257621 0.239503 0.23727782 0.23658293 0.23445155 0.23445936 0.23406522 0.2366188 0.23955722 0.24285276 0.24847585 0.2528879 0.25721753 0.26365155 0.26732737 0.27156663 0.27336228 0.27474207 0.27608404 0.27627707 0.27773538 0.27810383 0.27925682 0.2808045 0.28135815 0.282883 0.2834992 0.28474137 0.28618282 0.2868266 0.28799668 0.28739685 0.2857397 0.28388926 0.28024423 0.27643245 0.27191722 0.26784605 0.26389906 0.26030102 0.25768757 0.25595465 
0.0 0.22606018 0.22561185 0.22483855 0.22385152 0.22256587 0.221155 0.21966112 0.21798146 0.216407 0.21470822 0.21314426 0.21178645 0.2104357 0.20977256 0.20944667 0.20959555 0.21034983 0.21118398 0.21240342 0.21344158 0.21433368 0.21528274 0.2156804 0.21591069 0.21549763 0.21460076 0.21350136 0.2117052 0.20983797 0.2074441 0.20487013 0.20242542 0.19959769 0.19722307 0.19488838 0.19253133 0.1908873 0.18911964 0.18768513 0.1859166 0.18403038 0.18244614 0.18053189 0.17919022 0.17805621 0.17688969 0.17649674 0.17618209 0.17672054 0.17776555 0.1794417 0.18283673 0.18730515 0.1931611 0.20010631 0.20714718 0.2150553 0.22304821 0.2309889 0.23879895 0.24539286 0.25159502 0.2569871 0.2620331 0.2664995 0.27114412 0.27517134 0.27876404 0.28196386 0.28476772 0.28694937 0.28886685 0.290203 0.2912724 0.29186657 0.29142225 0.28988788 0.28688046 0.2830808 0.27833137 0.2731381 0.26774293 0.26213187 0.2571364 0.25258023 0.24893771 0.24634443 0.2444143 0.24250343 0.24023789 0.2373975 0.23460115 0.23154117 0.22869097 0.22602944 0.2235119 0.22150679 0.21993631 0.21900198 
