0.53396654,0.4512548,0.43874535,0.41188255,0.5565503,0.3206123,0.41222194,0.36046794,0.48207214,0.459366,0.3717563,0.3336983,0.36330375,0.38531592
0.44381118,0.44231236,0.34921825,0.4504993,0.37545422,0.38979325,0.2885385,0.5024981,0.3542632,0.4900409,0.33917865,0.39103562,0.5667065,0.32672
