obs: 0 class 0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.7838562 0.30710614 0.7061536 0.51848143 0.65170497 0.26671425 0.20711234 0.39096436 0.39337268 0.44839442 0.34881628 0.34730303 0.16243467 0.69314826 
0.7832986 0.30782408 0.70601493 0.5180318 0.65195924 0.26674366 0.20721808 0.39064604 0.3935629 0.44900274 0.34846318 0.3470508 0.16236664 0.69277525 
0.7816043 0.30998215 0.7055135 0.51665 0.6527276 0.26689288 0.20759773 0.38967526 0.39419773 0.45088014 0.34743363 0.34620106 0.16219087 0.6915909 
0.77867776 0.31363213 0.7047206 0.51432925 0.654045 0.26697394 0.20814544 0.38800272 0.39526498 0.4539038 0.34559393 0.34494078 0.16192259 0.68973607 
0.77477336 0.3184361 0.7034537 0.51123416 0.65567726 0.26714122 0.20901781 0.38573468 0.39681792 0.45791352 0.3432788 0.34323177 0.16165337 0.6870878 
0.76994705 0.32427248 0.7019594 0.50753736 0.65753376 0.2670232 0.2099655 0.38289934 0.39868882 0.462486 0.34038597 0.34159583 0.16137867 0.6839778 
0.7636423 0.3315174 0.699585 0.5029182 0.65944326 0.26650006 0.21133691 0.37906852 0.4014097 0.46774682 0.33688813 0.34009895 0.16136779 0.67982936 
0.75692946 0.33902758 0.69685376 0.49804306 0.66142637 0.26590192 0.21286398 0.37497786 0.40448016 0.47312546 0.33324733 0.33851695 0.16152808 0.6754847 
0.7492198 0.34729102 0.69382805 0.49274242 0.6634511 0.26448107 0.21430445 0.3702388 0.40798184 0.47833115 0.32896763 0.33766872 0.16193195 0.6710554 
0.7411428 0.35549653 0.6899525 0.4873668 0.6649625 0.26278365 0.21615352 0.3651152 0.41211152 0.48313096 0.32494032 0.33724207 0.16280925 0.6660998 
0.7318281 0.36444116 0.6851232 0.4815975 0.6658064 0.25992128 0.21826087 0.35899475 0.41707835 0.4873322 0.3205943 0.3382532 0.16426262 0.6604176 
0.72295827 0.37259898 0.680521 0.47638023 0.66630095 0.25654703 0.22005346 0.35310704 0.42184663 0.49042794 0.3164405 0.34010702 0.16589013 0.6554196 
0.7136757 0.38039133 0.67477655 0.4711936 0.6661097 0.2526473 0.2223013 0.3467658 0.4274977 0.4926055 0.3126339 0.34267145 0.16828237 0.6500409 
0.7038609 0.38821906 0.6691249 0.46609887 0.6655855 0.24752864 0.22425129 0.34011626 0.43314645 0.49364483 0.30835697 0.34672055 0.17100416 0.6450782 
