0.58432555,0.61555415,0.6147817,0.46617764,0.65703195,0.6763897,0.56513387,0.27265537,0.6571852,0.34332803,0.53204316,0.47278705,0.60367,0.4757635
0.5953066,0.45014486,0.506665,0.5990183,0.61704904,0.66321373,0.41874832,0.3336584,0.59803736,0.509629,0.5663366,0.57112026,0.6114364,0.5938976
0.6540716,0.32032025,0.5533448,0.68689704,0.3532298,0.568537,0.53546953,0.47133029,0.7055794,0.40661135,0.5920839,0.5021104,0.4062161,0.5257564
0.5170297,0.5857674,0.44059497,0.46880725,0.3487283,0.3848563,0.5013806,0.42482296,0.5839851,0.4294027,0.4617961,0.3904672,0.1892215,0.4985574
0.10857346,0.17506666,0.13760734,0.044028264,0.07963368,0.051326893,0.13303374,0.06768625,0.10872738,0.10568613,0.075909264,0.08946961,0.06461977,0.12621969
